GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "01000","Alabama",5,SAINC11,22,"71","  Arts, entertainment, and recreation ","Percentage points",0.02,0.01,0.00,0.02,0.01,0.00,0.01,0.01,0.03,0.00,0.00,-0.01,0.00,0.03,0.02,0.02,0.00,0.02,0.01,0.02,0.02,-0.03,0.09,0.05,0.04,0.02
 "01000","Alabama",5,SAINC11,23,"72","  Accommodation and food services ","Percentage points",0.13,0.06,(D),(D),0.09,0.09,0.13,0.11,0.06,0.02,-0.02,0.06,0.11,0.16,0.07,0.12,0.12,0.11,0.08,0.08,0.08,-0.17,0.57,0.03,0.16,0.11
 "01000","Alabama",5,SAINC11,24,"81","  Other services (except government and government enterprises) ","Percentage points",0.14,0.14,-0.20,0.25,0.13,0.37,0.29,0.25,-0.03,-0.15,0.08,0.27,0.08,0.05,-0.02,0.08,0.02,-0.01,0.02,0.14,0.00,0.08,0.18,0.20,0.06,0.14
 "01000","Alabama",5,SAINC11,25,"..."," Government and government enterprises ","Percentage points",0.63,0.58,0.67,0.75,0.96,0.75,0.73,0.63,0.96,0.72,0.55,0.48,0.15,-0.26,-0.04,0.40,0.31,0.30,0.23,0.30,0.42,0.56,0.41,0.47,1.00,0.87
 "01000","Alabama",5,SAINC11,26,"...","  Federal civilian ","Percentage points",-0.03,0.18,0.03,0.24,0.18,0.18,0.22,0.14,0.20,0.13,0.19,0.29,0.21,-0.07,-0.09,0.09,0.04,0.08,0.06,0.07,0.12,0.18,0.09,0.09,0.27,0.18
 "01000","Alabama",5,SAINC11,27,"...","  Military ","Percentage points",-0.02,-0.02,0.07,0.19,0.22,0.14,0.08,-0.02,0.03,0.01,0.11,0.00,-0.03,-0.07,-0.05,-0.03,-0.02,0.02,0.01,0.05,0.03,0.03,0.03,0.01,0.06,0.07
 "01000","Alabama",5,SAINC11,28,"...","  State and local ","Percentage points",0.68,0.43,0.57,0.32,0.55,0.44,0.42,0.51,0.74,0.59,0.26,0.19,-0.03,-0.12,0.10,0.34,0.29,0.21,0.16,0.18,0.27,0.35,0.28,0.37,0.67,0.62
"Note: See the included footnote file."
"SAINC11: Contributions of earnings to percent change in personal income by industry 1."
"Last updated: September 26, 2025-- revised statistics for 2020-2024."
"U.S. Bureau of Economic Analysis"
